Date,Open,High,Low,Close,Volume
02/24/2026,59.9292,59.9292,59.9292,59.9292,0
02/25/2026,50.9385,50.9385,50.9385,50.9385,0
02/26/2026,48.1766,48.1766,48.1766,48.1766,0
02/27/2026,55.1972,55.1972,55.1972,55.1972,0
03/02/2026,53.9504,53.9504,53.9504,53.9504,0
03/03/2026,62.2711,62.2711,62.2711,62.2711,0
03/04/2026,57.6902,57.6902,57.6902,57.6902,0
03/05/2026,66.4754,66.4754,66.4754,66.4754,0
03/06/2026,59.7438,59.7438,59.7438,59.7438,0
03/09/2026,61.6741,61.6741,61.6741,61.6741,0
03/10/2026,57.0047,57.0047,57.0047,57.0047,0
03/11/2026,63.4017,63.4017,63.4017,63.4017,0
03/12/2026,51.6945,51.6945,51.6945,51.6945,0
03/13/2026,54.9253,54.9253,54.9253,54.9253,0
03/16/2026,60.1469,60.1469,60.1469,60.1469,0
03/17/2026,54.8097,54.8097,54.8097,54.8097,0
03/18/2026,53.0083,53.0083,53.0083,53.0083,0
03/19/2026,42.7208,42.7208,42.7208,42.7208,0
03/20/2026,38.2398,38.2398,38.2398,38.2398,0
03/23/2026,53.8017,53.8017,53.8017,53.8017,0
03/24/2026,55.5063,55.5063,55.5063,55.5063,0
03/25/2026,58.5793,58.5793,58.5793,58.5793,0
03/26/2026,58.8352,58.8352,58.8352,58.8352,0
03/27/2026,40.4322,40.4322,40.4322,40.4322,0
03/30/2026,62.2467,62.2467,62.2467,62.2467,0
03/31/2026,68.8332,68.8332,68.8332,68.8332,0
04/01/2026,56.9544,56.9544,56.9544,56.9544,0
04/02/2026,56.3899,56.3899,56.3899,56.3899,0
04/06/2026,66.4170,66.4170,66.4170,66.4170,0
04/07/2026,50.7211,50.7211,50.7211,50.7211,0
04/08/2026,62.1076,62.1076,62.1076,62.1076,0
04/09/2026,80.5430,80.5430,80.5430,80.5430,0
04/10/2026,58.4101,58.4101,58.4101,58.4101,0
04/13/2026,74.4825,74.4825,74.4825,74.4825,0
04/14/2026,59.4112,59.4112,59.4112,59.4112,0
04/15/2026,63.0989,63.0989,63.0989,63.0989,0
04/16/2026,62.4012,62.4012,62.4012,62.4012,0
04/17/2026,68.8534,68.8534,68.8534,68.8534,0
04/20/2026,58.4859,58.4859,58.4859,58.4859,0
04/21/2026,56.5508,56.5508,56.5508,56.5508,0
04/22/2026,57.3744,57.3744,57.3744,57.3744,0
04/23/2026,54.3530,54.3530,54.3530,54.3530,0
04/24/2026,56.1487,56.1487,56.1487,56.1487,0
04/27/2026,58.7373,58.7373,58.7373,58.7373,0
04/28/2026,58.2244,58.2244,58.2244,58.2244,0
04/29/2026,58.0731,58.0731,58.0731,58.0731,0
04/30/2026,47.5488,47.5488,47.5488,47.5488,0
05/01/2026,65.3591,65.3591,65.3591,65.3591,0
05/04/2026,46.0775,46.0775,46.0775,46.0775,0
05/05/2026,50.1533,50.1533,50.1533,50.1533,0
05/06/2026,52.9061,52.9061,52.9061,52.9061,0
05/07/2026,55.3240,55.3240,55.3240,55.3240,0
