date,ticker,total_volume,short_volume,short_volume_ratio,carteret_pct_of_short,nyse_short_volume,nasdaq_carteret_short_volume,nasdaq_chicago_short_volume,adf_short_volume,exempt_volume,svr_sma20,svr_zscore60
2026-06-08,SLV,8007791.41,4683179.28,58.48,88.6005,496596,4149322,37259,0,26797.0,50.559,1.4453
2026-06-09,SLV,12973057.21,7097399.13,54.71,89.6436,666728,6362367,68303,0,72700.0,50.8395,0.9252
2026-06-10,SLV,9803836.09,5654942.43,57.68,93.756,285444,5301850,67647,0,37420.0,51.04,1.2886
2026-06-11,SLV,9582295.77,5076389.77,52.98,91.5426,385474,4647060,43854,0,18730.0,50.9915,0.6203
2026-06-12,SLV,6253241.93,3005068.6,48.06,96.4511,82114,2898422,24531,0,21828.0,51.156,-0.1072
2026-06-15,SLV,7888288.7,4161823.37,52.76,95.6376,129458,3980266,52098,0,89762.0,51.647,0.5547
2026-06-16,SLV,4838437.04,2917791.0,60.3,96.693,67124,2821300,29366,0,23915.0,52.489,1.5938
2026-06-17,SLV,9662525.31,4880534.58,50.51,97.0057,77626,4734396,68511,0,36779.0,51.886,0.1723
2026-06-18,SLV,10642903.02,5025281.27,47.22,95.336,171916,4790902,62463,0,27778.0,51.1765,-0.3112
2026-06-22,SLV,5867462.93,2034470.29,34.67,92.8431,118230,1888866,27373,0,41090.0,50.3335,-2.1539
2026-06-23,SLV,6699236.82,3334847.17,49.78,89.9881,257346,3000966,76534,0,36166.0,50.616,0.0557
2026-06-24,SLV,16960201.2,9206252.38,54.28,94.5357,383542,8703198,119511,0,51010.0,51.3465,0.6885
2026-06-25,SLV,8491249.74,4858755.75,57.22,92.7239,290389,4505229,63137,0,18319.0,51.3245,1.0937
2026-06-26,SLV,5330245.97,3095495.88,58.07,91.4713,216598,2831489,47408,0,16082.0,52.3115,1.1775
2026-06-29,SLV,5192272.7,3079410.48,59.31,95.0469,101263,2926885,51261,0,12729.0,52.896,1.3123
2026-06-30,SLV,5414967.43,2757323.99,50.92,95.9387,52250,2645342,59730,0,21824.0,53.062,0.1166
2026-07-01,SLV,5706431.18,3013150.2,52.8,97.1937,39985,2928592,44572,0,29068.0,53.072,0.3756
2026-07-02,SLV,5795084.19,2653871.89,45.8,95.3639,50822,2530835,72213,0,38515.0,52.5415,-0.6216
2026-07-06,SLV,5160044.72,2536024.07,49.15,94.0511,65930,2385158,84935,0,5294.0,52.6365,-0.1584
2026-07-07,SLV,5040506.44,3029594.09,60.1,80.7668,544841,2446906,37846,0,16036.0,52.74,1.3992
2026-07-08,SLV,6855712.07,3536396.11,51.58,88.4213,347830,3126927,61637,0,15382.0,52.395,0.1498
2026-07-09,SLV,4432236.98,2691558.6,60.73,81.3111,461741,2188536,41280,0,10406.0,52.696,1.4716
2026-07-10,SLV,2858706.38,1295494.16,45.32,93.6922,28643,1213777,53074,0,15254.0,52.078,-0.7777
2026-07-13,SLV,5355882.64,2917449.61,54.47,93.8124,114484,2736929,66036,0,875.0,52.1525,0.564
2026-07-14,SLV,4033190.93,1834130.28,45.48,92.5355,105970,1697221,30938,0,440.0,52.0235,-0.726
2026-07-15,SLV,6378227.75,2758445.91,43.25,92.7655,138635,2558886,60924,0,21433.0,51.548,-1.0581
2026-07-16,SLV,6964858.54,3737611.39,53.66,95.2757,104451,3561034,72125,0,12451.0,51.216,0.4631
2026-07-17,SLV,5740841.71,3431520.19,59.77,95.6666,93570,3282820,55128,0,10255.0,51.679,1.3235
