date,time_et,session,direction,open,high,low,close,volume,trade_count,wick_len,body_len,wick_pct,extreme,prints_at_extreme,prints_at_extreme_size,max_extreme_lag_ms,all_dark,repeat_level,verdict
2025-06-23,14:20,rth,down,531.72,531.74,526.1689,531.29,296395,1278,5.1211,0.43,0.964,526.1689,1,104001,4,True,True,GHOST
2025-06-23,15:05,rth,down,531.21,531.27,526.1689,531.01,467181,1605,4.8411,0.2,0.912,526.1689,1,208002,4,True,True,GHOST
2025-06-24,08:10,pre,down,537.44,537.48,531.252,536.85,9851,64,5.598,0.59,1.043,531.252,1,123,1650,True,False,PBAR
2025-06-24,10:25,rth,down,537.57,537.79,531.7594,537.405,844314,2275,5.6456,0.165,1.051,531.7594,1,207925,9,True,False,GHOST
2025-06-24,10:45,rth,down,538.13,538.19,531.7594,537.94,502427,2446,6.1806,0.19,1.149,531.7594,1,103962,4,True,True,GHOST
2025-06-24,11:10,rth,down,538.24,538.6,531.7594,538.52,349283,1574,6.4806,0.28,1.203,531.7594,1,103962,2,True,True,GHOST
2025-06-24,12:05,rth,down,539.06,539.13,531.7594,538.9,702498,1623,7.1406,0.16,1.325,531.7594,2,415891,4,True,True,GHOST
2025-06-24,15:20,rth,down,540.28,540.41,531.7594,540.31,257763,953,8.5206,0.03,1.577,531.7594,1,103973,3,True,True,GHOST
2025-06-24,15:30,rth,down,540.08,540.375,531.7594,540.15,917927,2267,8.3206,0.07,1.54,531.7594,1,103973,4,True,True,GHOST
2025-06-24,15:55,rth,down,540.03,540.4,531.7594,539.735,2196560,9049,7.9756,0.295,1.478,531.7594,2,207946,4,True,True,GHOST
2025-06-26,08:00,pre,down,543.49,543.97,540.755,543.95,67350,204,2.735,0.46,0.503,540.755,1,141,1167,True,False,PBAR
2025-06-26,11:40,rth,down,544.405,544.58,541.0386,544.34,664678,1245,3.3014,0.065,0.606,541.0386,1,415808,4,True,True,GHOST
2025-06-26,12:15,rth,down,544.96,545.13,541.0386,544.98,223935,776,3.9214,0.02,0.72,541.0386,1,103962,4,True,True,GHOST
2025-06-26,12:20,rth,down,544.98,545.16,541.0386,544.9501,257734,735,3.9115,0.0299,0.718,541.0386,1,103952,4,True,True,GHOST
2025-06-26,13:35,rth,down,545.4,545.55,541.0386,545.525,383436,1261,4.3614,0.125,0.799,541.0386,2,207904,4,True,True,GHOST
2025-06-26,13:45,rth,down,545.54,545.58,541.0386,545.385,1075025,946,4.3464,0.155,0.797,541.0386,6,935661,5,True,True,GHOST
2025-06-26,14:15,rth,down,546.24,546.5,541.0386,546.255,698196,1764,5.2014,0.015,0.952,541.0386,1,415849,4,True,True,GHOST
2025-06-26,15:30,rth,down,546.16,546.31,541.0386,546.21,772400,1868,5.1214,0.05,0.938,541.0386,2,515849,24,True,True,GHOST
2025-06-26,15:40,rth,down,545.925,546.01,541.0386,545.86,498076,2118,4.8214,0.065,0.883,541.0386,1,103962,3,True,True,GHOST
2025-06-26,15:45,rth,down,545.86,546.24,541.0386,546.19,505518,2539,4.8214,0.33,0.883,541.0386,2,104292,1113,True,True,GHOST
2025-06-26,15:55,rth,down,546.36,546.53,541.0386,546.21,1825617,10290,5.1714,0.15,0.947,541.0386,1,103962,4,True,True,GHOST
2025-06-27,10:25,rth,down,549.14,549.15,546.1431,549.0252,522464,2581,2.8821,0.1148,0.525,546.1431,1,103931,3,True,True,GHOST
2025-06-27,11:35,rth,down,549.62,549.74,546.1431,549.71,924175,1761,3.4769,0.09,0.632,546.1431,2,415684,4,True,True,GHOST
2025-06-27,12:05,rth,down,549.47,549.64,546.1431,549.51,448126,1244,3.3269,0.04,0.605,546.1431,1,207842,4,True,True,GHOST
2025-06-27,12:15,rth,down,549.47,549.5,546.1431,549.03,418515,1921,2.8869,0.44,0.526,546.1431,1,103921,4,True,True,GHOST
2025-06-27,12:25,rth,down,549.05,549.405,546.1431,549.36,428494,1568,2.9069,0.31,0.529,546.1431,1,103921,3,True,True,GHOST
2025-06-27,12:30,rth,down,549.37,549.4293,546.1431,549.249,399537,1219,3.1059,0.121,0.565,546.1431,2,207842,4,True,True,GHOST
2025-06-27,12:40,rth,down,549.12,549.23,546.1431,548.93,373403,1646,2.7869,0.19,0.508,546.1431,1,103921,4,True,True,GHOST
2025-06-27,12:55,rth,down,549.12,549.375,546.1431,549.3,599052,1848,2.9769,0.18,0.542,546.1431,2,207862,5,True,True,GHOST
2025-06-27,13:00,rth,down,549.28,549.3,546.1431,549.02,460374,1824,2.8769,0.26,0.524,546.1431,1,103931,4,True,True,GHOST
2025-06-27,13:10,rth,down,549.16,549.37,546.1431,549.3199,2063170,1062,3.0169,0.1599,0.549,546.1431,2,311794,6,True,True,GHOST
2025-06-30,08:00,pre,down,551.5,552.0,548.09,551.62,71924,316,3.41,0.12,0.618,548.09,93,419,3394899,True,False,not_pbar
2025-06-30,08:05,pre,down,551.65,551.75,548.37,551.73,14106,48,3.28,0.08,0.594,548.37,9,449,3857421,True,True,GHOST
2025-06-30,15:25,rth,down,551.39,551.79,548.2679,551.395,599228,2804,3.1221,0.005,0.566,548.2679,1,103911,4,True,True,GHOST
2025-06-30,15:30,rth,down,551.39,551.57,548.2679,551.49,491656,2543,3.1221,0.1,0.566,548.2679,1,103900,3,True,True,GHOST
2025-06-30,15:40,rth,down,551.31,551.84,548.2679,551.55,487466,2545,3.0421,0.24,0.552,548.2679,1,103900,4,True,True,GHOST
2025-06-30,15:55,rth,down,552.74,552.8,548.2679,551.64,2083172,12303,3.3721,1.1,0.611,548.2679,1,103900,5,True,True,GHOST
