date,time_et,session,direction,open,high,low,close,volume,trade_count,wick_len,body_len,wick_pct,extreme,prints_at_extreme,prints_at_extreme_size,max_extreme_lag_ms,all_dark,repeat_level,verdict
2025-03-28,12:20,rth,up,469.83,481.5855,469.57,469.8,407791,1238,11.7555,0.03,2.502,481.5855,1,103950,4,True,True,GHOST
2025-03-28,12:45,rth,up,470.06,481.5855,470.0,470.299,343766,1125,11.2865,0.239,2.4,481.5855,1,103950,4,True,True,GHOST
2025-03-28,13:25,rth,up,469.11,481.5855,468.4891,468.79,645975,1898,12.4755,0.32,2.661,481.5855,1,207900,4,True,True,GHOST
2025-03-28,13:55,rth,up,468.77,481.5855,468.755,469.56,707220,833,12.0255,0.79,2.561,481.5855,4,519750,4,True,True,GHOST
2025-03-28,14:10,rth,up,469.8802,481.5855,469.64,469.735,559472,1904,11.7053,0.1452,2.492,481.5855,1,103950,2,True,True,GHOST
2025-03-28,14:50,rth,up,468.77,481.5855,468.6812,469.1793,549197,1440,12.4062,0.4093,2.644,481.5855,1,103939,3,True,True,GHOST
2025-03-28,15:00,rth,up,469.51,481.5855,469.3025,469.48,349204,817,12.0755,0.03,2.572,481.5855,1,103939,3,True,True,GHOST
2025-03-28,15:20,rth,up,469.49,481.5855,468.9,469.29,380123,1382,12.0955,0.2,2.577,481.5855,1,103939,4,True,True,GHOST
2025-03-28,15:40,rth,up,468.5312,481.5855,468.1,468.38,452023,1313,13.0543,0.1512,2.787,481.5855,1,103950,4,True,True,GHOST
2025-03-28,15:45,rth,up,468.385,481.5855,468.12,468.81,786654,2374,12.7755,0.425,2.725,481.5855,3,311817,4,True,True,GHOST
2025-03-28,15:55,rth,up,469.25,481.5855,468.77,469.0187,1883747,9644,12.3355,0.2313,2.63,481.5855,1,103939,4,True,True,GHOST
2025-03-31,08:35,pre,up,462.66,469.291,462.6201,462.87,20874,105,6.421,0.21,1.387,469.291,1,403,890,True,False,PBAR
2025-03-31,10:00,rth,up,460.03,469.0201,459.89,460.79,741969,2782,8.2301,0.76,1.786,469.0201,2,207880,4,True,False,GHOST
2025-03-31,10:05,rth,up,460.76,469.0201,460.38,461.74,818113,2831,7.2801,0.98,1.577,469.0201,1,103940,4,True,True,GHOST
2025-03-31,10:35,rth,up,461.7001,469.0201,460.46,461.02,736605,2477,7.32,0.6801,1.588,469.0201,2,207880,5,True,True,GHOST
2025-03-31,11:15,rth,up,460.85,469.0201,460.71,461.73,488379,1753,7.2901,0.88,1.579,469.0201,1,103940,4,True,True,GHOST
2025-03-31,11:45,rth,up,463.3,469.0201,462.9,463.84,353814,930,5.1801,0.54,1.117,469.0201,1,103940,4,True,True,GHOST
2025-03-31,11:50,rth,up,463.83,469.0201,463.58,463.86,663959,2538,5.1601,0.03,1.112,469.0201,1,103929,4,True,True,GHOST
2025-03-31,12:00,rth,up,463.3,469.0201,463.15,463.72,565354,1621,5.3001,0.42,1.143,469.0201,1,207859,4,True,True,GHOST
2025-03-31,12:15,rth,up,462.61,469.0201,462.4,463.55,322100,1159,5.4701,0.94,1.18,469.0201,1,103940,4,True,True,GHOST
2025-03-31,12:20,rth,up,463.58,469.0201,462.94,463.42,248862,816,5.4401,0.16,1.174,469.0201,1,103940,4,True,True,GHOST
2025-03-31,13:45,rth,up,463.31,469.0201,462.9513,463.38,367283,963,5.6401,0.07,1.217,469.0201,1,207879,5,True,True,GHOST
2025-03-31,14:00,rth,up,463.32,469.0201,463.21,464.71,470966,1407,4.3101,1.39,0.927,469.0201,1,207879,4,True,True,GHOST
2025-03-31,14:10,rth,up,465.95,469.0201,465.9155,465.9983,850066,3047,3.0218,0.0483,0.648,469.0201,3,311820,4,True,True,GHOST
2025-03-31,14:25,rth,down,466.34,466.93,463.87,466.9,271911,1593,2.47,0.56,0.529,463.87,1,100,5,True,True,GHOST
2025-03-31,14:40,rth,down,467.49,467.88,461.15,467.33,346577,1609,6.18,0.16,1.322,461.15,1,5000,15,True,True,GHOST
2025-03-31,15:00,rth,down,466.36,467.32,461.15,467.23,374345,1769,5.21,0.87,1.115,461.15,1,6500,14,True,True,GHOST
2025-03-31,15:05,rth,down,467.27,467.76,461.15,467.455,289822,1647,6.12,0.185,1.309,461.15,1,1300,2,True,True,GHOST
2025-04-01,08:00,pre,up,466.65,470.2096,465.7401,466.48,135147,434,3.5596,0.17,0.763,470.2096,7,226,8342369,True,True,GHOST
2025-04-01,11:25,rth,down,472.47,472.66,468.9456,471.7093,608497,1486,2.7637,0.7607,0.586,468.9456,1,103888,2,True,True,GHOST
2025-04-01,12:00,rth,down,472.4,472.98,468.9456,472.68,476052,1843,3.4544,0.28,0.731,468.9456,1,103888,4,True,True,GHOST
2025-04-02,08:00,pre,up,469.37,472.23,467.8,468.02,122415,380,2.86,1.35,0.611,472.23,183,1106,26068275,True,False,not_pbar
2025-04-02,15:35,rth,down,475.83,476.3,472.8264,475.785,442719,1298,2.9586,0.045,0.622,472.8264,1,166221,3,True,True,GHOST
2025-04-02,16:35,post,down,466.83,467.46,460.8,463.8996,873735,2809,3.0996,2.9304,0.668,460.8,7,5554,0,True,False,PBAR
2025-04-02,17:10,post,up,461.8115,476.15,459.61,459.95,305800,795,14.3385,1.8615,3.117,476.15,1,58991,1024,True,True,GHOST
2025-04-02,18:10,post,up,455.97,476.15,455.22,456.19,94975,243,19.96,0.22,4.375,476.15,1,20000,296,True,True,GHOST
2025-04-03,08:00,pre,up,457.92,476.15,457.24,458.12,374003,1038,18.03,0.2,3.936,476.15,515,719,3248300,True,False,not_pbar
2025-04-03,09:50,rth,up,457.16,476.4125,457.07,458.52,1227208,5806,17.8925,1.36,3.902,476.4125,2,207714,5,True,False,GHOST
2025-04-03,10:10,rth,up,456.1,476.4125,455.17,455.98,713191,3431,20.3125,0.12,4.455,476.4125,1,103857,4,True,True,GHOST
2025-04-03,10:45,rth,up,454.75,476.4125,453.02,453.19,779574,3497,21.6625,1.56,4.78,476.4125,1,103857,5,True,True,GHOST
2025-04-03,11:00,rth,up,452.64,457.7178,452.47,453.05,554327,2587,4.6678,0.41,1.03,457.7178,1,29700,0,True,True,GHOST
2025-04-03,11:05,rth,up,453.11,459.0,451.5608,452.15,780284,3494,5.89,0.96,1.303,459.0,1,1000,3,True,True,GHOST
2025-04-03,11:15,rth,up,453.42,476.4125,453.38,454.32,762181,3337,22.0925,0.9,4.863,476.4125,1,103857,3,True,True,GHOST
2025-04-03,12:05,rth,up,455.94,476.4125,455.4264,455.49,684664,2048,20.4725,0.45,4.495,476.4125,2,311562,5,True,True,GHOST
2025-04-03,12:15,rth,up,457.0064,476.4125,456.7364,457.62,1013943,1653,18.7925,0.6136,4.107,476.4125,3,623145,4,True,True,GHOST
2025-04-03,12:25,rth,up,457.52,476.4125,456.27,457.57,920336,2482,18.8425,0.05,4.118,476.4125,1,415429,5,True,True,GHOST
2025-04-03,12:35,rth,up,455.9,476.4125,455.63,456.01,710207,2363,20.4025,0.11,4.474,476.4125,1,207715,4,True,True,GHOST
2025-04-03,12:55,rth,up,455.2,476.4125,453.7,455.2799,370628,1579,21.1326,0.0799,4.642,476.4125,1,103857,2,True,True,GHOST
2025-04-03,13:15,rth,up,455.47,476.413,454.95,455.13,905589,1488,20.943,0.34,4.602,476.413,1,500000,22,True,True,GHOST
2025-04-03,13:45,rth,up,455.6,476.4125,451.88,454.8999,407820,1506,20.8125,0.7001,4.575,476.4125,1,103857,2,True,True,GHOST
2025-04-03,13:55,rth,up,454.63,476.4125,453.77,453.8,480791,1393,21.7825,0.83,4.8,476.4125,1,207715,3,True,True,GHOST
2025-04-03,14:20,rth,up,452.83,456.0,452.5131,452.82,366558,1699,3.17,0.01,0.7,456.0,1,17250,12014134,True,True,GHOST
2025-04-03,14:50,rth,up,454.44,476.4125,454.21,454.44,379303,1535,21.9725,0.0,4.835,476.4125,1,103857,4,True,True,GHOST
2025-04-03,15:15,rth,up,453.9199,476.4125,451.6,452.32,782168,3238,22.4926,1.5999,4.973,476.4125,1,103857,3,True,True,GHOST
2025-04-03,16:10,post,up,451.19,453.9265,450.7789,450.83,185975,234,2.7365,0.36,0.607,453.9265,1,36200,26,True,False,PBAR
2025-04-07,04:00,pre,down,402.67,407.12,400.0,407.02,124242,596,2.67,4.35,0.656,400.0,228,2270,44,True,False,not_pbar
2025-04-07,08:00,pre,down,412.42,422.987,398.09,411.8114,2220307,1636,13.7214,0.6086,3.332,398.09,9,1075,17793552,True,False,GHOST
2025-04-07,08:05,pre,down,402.0,411.72,396.0,410.395,326420,386,6.0,8.395,1.462,396.0,1,50000,4080343,True,False,GHOST
2025-04-07,08:45,pre,up,412.38,415.27,410.12,412.95,329004,1273,2.32,0.57,0.562,415.27,24,2609,4,True,True,not_pbar
2025-04-07,09:35,rth,down,408.0,408.18,404.16,406.46,2539276,17579,2.3,1.54,0.566,404.16,81,8908,76,True,False,not_pbar
2025-04-07,09:40,rth,up,406.44,423.2777,402.39,404.385,3243909,19884,16.8377,2.055,4.164,423.2777,4,436027,4,True,False,GHOST
2025-04-07,09:45,rth,up,404.34,423.2777,403.12,408.32,2929092,18129,14.9577,3.98,3.663,423.2777,2,311448,4,True,True,GHOST
2025-04-07,09:55,rth,up,413.19,423.2777,412.14,416.89,2055542,11865,6.3877,3.7,1.532,423.2777,1,103806,4,True,True,GHOST
2025-04-07,10:00,rth,down,416.89,418.94,410.159,415.88,2819945,17913,5.721,1.01,1.376,410.159,24,21473,1094,True,True,not_pbar
2025-04-07,10:05,rth,down,415.83,418.33,407.69,416.59,1883319,11415,8.14,0.76,1.954,407.69,21,691,2350074,True,True,not_pbar
2025-04-07,10:10,rth,down,416.6,437.36,407.75,433.49,7712204,47426,8.85,16.89,2.042,407.75,13,312,2485034,True,True,GHOST
2025-04-07,10:20,rth,down,434.02,441.02,407.73,421.36,6061958,37683,13.63,12.66,3.235,407.73,7,138,3063698,True,True,GHOST
2025-04-07,10:25,rth,up,421.29,426.9,418.53,419.09,3402205,23295,5.61,2.2,1.339,426.9,151,12877,20,True,True,not_pbar
2025-04-07,10:30,rth,up,419.17,426.97,417.76,419.68,3297849,23075,7.29,0.51,1.737,426.97,11,596,18,True,True,PBAR
2025-04-07,10:40,rth,down,414.7298,421.53,407.71,421.03,2071434,14167,7.0198,6.3002,1.667,407.71,61,1869,4322919,True,True,not_pbar
2025-04-07,10:45,rth,down,421.02,422.33,417.55,421.09,2173507,16788,3.47,0.07,0.824,417.55,65,9283,198,True,True,not_pbar
2025-04-07,10:55,rth,down,428.15,428.43,423.2777,426.24,1522576,10315,2.9623,1.91,0.695,423.2777,12,103906,5303117,True,True,GHOST
2025-04-07,11:10,rth,up,422.33,425.0,415.94,417.27,2428866,17101,2.67,5.06,0.64,425.0,67,6084,4,True,True,not_pbar
2025-04-07,11:15,rth,down,417.23,419.95,414.06,418.76,3701164,23503,3.17,1.53,0.757,414.06,79,4712,1,True,True,not_pbar
2025-04-07,11:20,rth,up,418.67,421.08,415.08,415.47,1965668,13219,2.41,3.2,0.58,421.08,16,1319,0,True,True,PBAR
2025-04-07,11:30,rth,up,415.1,423.2777,415.1,417.59,1568161,10181,5.6877,2.49,1.362,423.2777,1,103785,4,True,True,GHOST
2025-04-07,11:35,rth,up,417.61,421.46,417.23,419.13,1272240,8670,2.33,1.52,0.556,421.46,28,1181,2,True,True,not_pbar
2025-04-07,11:45,rth,down,423.29,423.59,419.8182,422.28,951906,6741,2.4618,1.01,0.583,419.8182,1,55000,6,True,True,GHOST
2025-04-07,11:50,rth,down,422.28,423.86,416.5,420.06,961724,6429,3.56,2.22,0.847,416.5,1,30600,5,True,True,GHOST
2025-04-07,12:10,rth,up,416.57,422.2,415.7199,417.6,1186033,6825,4.6,1.03,1.102,422.2,1,3000,3,True,True,GHOST
2025-04-07,12:20,rth,up,417.91,423.2777,415.97,418.44,872073,5692,4.8377,0.53,1.156,423.2777,1,103785,4,True,True,GHOST
2025-04-07,12:45,rth,up,418.6,429.1857,416.5714,417.68,676418,3751,10.5857,0.92,2.534,429.1857,3,105002,6170829,True,True,GHOST
2025-04-07,13:00,rth,up,416.49,423.7,416.42,417.6,1841384,12769,6.1,1.11,1.461,423.7,18,1089,1,True,True,PBAR
2025-04-07,13:20,rth,down,423.12,424.4,418.0308,423.33,860505,5899,5.0892,0.21,1.202,418.0308,7,213,7719109,True,True,GHOST
2025-04-07,13:25,rth,down,423.35,426.0,418.53,425.74,1029650,5894,4.82,2.39,1.132,418.53,6,340,8048225,True,True,GHOST
2025-04-07,13:40,rth,down,426.48,427.41,423.2777,427.21,663188,3624,3.2023,0.73,0.75,423.2777,1,103796,4,True,True,GHOST
2025-04-07,13:45,rth,down,427.17,429.22,423.2777,427.41,1510052,7610,3.8923,0.24,0.911,423.2777,1,103796,4,True,True,GHOST
2025-04-07,13:55,rth,down,428.16,429.49,418.655,429.18,528026,3220,9.505,1.02,2.215,418.655,1,200,3572106,True,True,GHOST
2025-04-07,14:15,rth,down,426.14,430.16,423.2777,429.51,1044773,6324,2.8623,3.37,0.666,423.2777,1,103796,4,True,True,GHOST
2025-04-07,14:30,rth,down,424.9,426.42,409.0,426.18,593124,4472,15.9,1.28,3.731,409.0,1,100,1263,True,True,GHOST
2025-04-07,14:45,rth,down,426.65,427.89,423.2777,426.04,578134,3327,2.7623,0.61,0.648,423.2777,1,103796,2,True,True,GHOST
2025-04-07,15:00,rth,down,423.15,426.01,417.5,423.62,1146640,6055,5.65,0.47,1.334,417.5,1,3000,7375136,True,True,GHOST
2025-04-07,16:10,post,down,427.19,428.1,423.69,426.91,507822,891,3.22,0.28,0.754,423.69,1,11706,454,True,True,PBAR
2025-04-07,16:30,post,down,426.4,426.92,424.0,426.5,244432,182,2.4,0.1,0.563,424.0,1,200000,0,True,True,GHOST
2025-04-08,08:00,pre,down,429.94,435.41,423.69,434.19,317132,1132,6.25,4.25,1.439,423.69,311,807,3397728,True,False,not_pbar
2025-04-08,09:55,rth,down,439.78,440.969,424.0778,440.57,1203849,5772,15.7022,0.79,3.564,424.0778,1,103765,2,True,False,GHOST
2025-04-08,10:00,rth,down,440.53,441.88,424.0778,441.4137,1135331,6057,16.4522,0.8837,3.727,424.0778,1,103765,3,True,True,GHOST
2025-04-08,10:05,rth,down,441.41,442.47,424.0778,442.37,1174324,5344,17.3322,0.96,3.918,424.0778,1,103765,2,True,True,GHOST
2025-04-08,10:10,rth,down,442.315,442.5,424.0778,441.65,885726,4449,17.5722,0.665,3.979,424.0778,1,103765,2,True,True,GHOST
2025-04-08,10:15,rth,down,441.72,442.95,424.0778,442.22,1336427,4318,17.6422,0.5,3.989,424.0778,3,311315,4,True,True,GHOST
2025-04-08,10:25,rth,down,441.56,443.1384,424.0778,441.385,1056687,5392,17.3072,0.175,3.921,424.0778,1,103775,2,True,True,GHOST
2025-04-08,10:30,rth,down,441.39,442.29,424.0778,442.05,901471,3896,17.3122,0.66,3.916,424.0778,1,207550,4,True,True,GHOST
2025-04-08,10:35,rth,down,442.0085,442.52,424.0778,442.245,715147,2402,17.9307,0.2365,4.054,424.0778,3,311325,4,True,True,GHOST
2025-04-08,10:40,rth,down,442.26,442.37,424.0778,440.17,742310,3357,16.0922,2.09,3.656,424.0778,1,103775,5,True,True,GHOST
2025-04-08,10:55,rth,down,438.85,438.94,424.0778,437.36,932429,3840,13.2822,1.49,3.037,424.0778,1,103775,4,True,True,GHOST
2025-04-08,11:00,rth,down,437.3901,438.92,424.0778,438.4486,1284256,4513,13.3123,1.0585,3.036,424.0778,3,415100,5,True,True,GHOST
2025-04-08,11:35,rth,down,435.15,437.14,424.0778,436.86,961742,4492,11.0722,1.71,2.534,424.0778,1,186795,4,True,True,GHOST
2025-04-08,11:40,rth,down,436.8,437.81,424.0778,436.78,715252,2987,12.7022,0.02,2.908,424.0778,2,228305,3,True,True,GHOST
2025-04-08,12:15,rth,down,434.56,434.7904,424.0778,432.39,766127,3547,8.3122,2.17,1.922,424.0778,1,103785,2,True,True,GHOST
2025-04-08,12:25,rth,down,431.16,434.6667,424.0778,432.58,762071,3446,7.0822,1.42,1.637,424.0778,1,103785,4,True,True,GHOST
2025-04-08,12:30,rth,down,432.57,433.22,424.0778,430.45,1226695,4909,6.3722,2.12,1.48,424.0778,1,103785,3,True,True,GHOST
2025-04-08,12:55,rth,up,428.26,430.4113,426.2005,426.38,774373,4080,2.1513,1.88,0.505,430.4113,1,1500,1700276,True,True,GHOST
2025-04-08,13:00,rth,up,426.3,430.98,425.46,427.03,906244,4307,3.95,0.73,0.925,430.98,2,680,1735145,True,True,GHOST
2025-04-08,13:30,rth,up,422.59,427.25,422.2,422.61,754192,3749,4.64,0.02,1.098,427.25,1,11100,2,True,True,GHOST
2025-04-08,13:50,rth,up,425.27,431.0,424.55,425.53,447339,2374,5.47,0.26,1.285,431.0,1,2800,4513184,True,True,GHOST
2025-04-08,14:00,rth,up,426.67,429.99,425.3,425.79,393310,2184,3.32,0.88,0.78,429.99,1,300,1,True,True,GHOST
2025-04-08,14:30,rth,up,422.7,427.43,422.7,423.53,1054636,6384,3.9,0.83,0.921,427.43,8,951,0,True,True,PBAR
2025-04-08,14:55,rth,up,422.21,430.1701,421.06,421.06,404723,1808,7.9601,1.15,1.89,430.1701,2,9000,7816054,True,True,GHOST
2025-04-08,15:00,rth,up,421.1,424.95,419.135,419.36,642575,2840,3.85,1.74,0.918,424.95,10,762,2064515,True,True,GHOST
2025-04-08,15:05,rth,up,419.35,424.0778,417.191,417.32,1146244,5533,4.7278,2.03,1.133,424.0778,1,103775,3,True,True,GHOST
2025-04-08,15:10,rth,up,417.3,424.0778,415.76,415.87,1307635,6730,6.7778,1.43,1.63,424.0778,1,103775,3,True,True,GHOST
2025-04-08,15:15,rth,up,415.97,424.19,413.73,414.67,1035366,5700,8.22,1.3,1.982,424.19,6,2002,6015955,True,True,GHOST
2025-04-08,15:25,rth,up,416.405,424.0778,416.24,416.9417,1257474,5162,7.1361,0.5367,1.712,424.0778,1,207550,4,True,True,GHOST
2025-04-08,15:40,rth,up,411.86,424.0778,411.02,411.1158,1189562,5992,12.2178,0.7442,2.972,424.0778,1,103775,4,True,True,GHOST
2025-04-08,15:50,rth,up,410.04,424.0778,410.0,415.92,2528614,12570,8.1578,5.88,1.961,424.0778,1,103765,3,True,True,GHOST
2025-04-08,15:55,rth,down,415.83,416.69,413.47,416.24,2609574,14492,2.36,0.41,0.567,413.47,36,7214,1135,True,True,not_pbar
2025-04-08,16:10,post,up,417.22,422.5915,416.0,416.17,247867,808,5.3715,1.05,1.291,422.5915,1,31100,26,True,False,PBAR
2025-04-14,08:05,pre,down,461.3,461.79,454.06,461.75,16061,88,7.24,0.45,1.568,454.06,1,565,878,True,False,PBAR
2025-04-14,09:50,rth,down,460.61,461.58,454.7087,461.2,621884,2872,5.9013,0.59,1.28,454.7087,1,103714,3,True,False,GHOST
2025-04-14,09:55,rth,down,461.1675,464.5377,454.7087,460.03,453168,1875,5.3213,1.1375,1.157,454.7087,1,103714,4,True,True,GHOST
2025-04-14,11:20,rth,down,460.16,460.29,454.7087,459.52,313875,1169,4.8113,0.64,1.047,454.7087,1,103714,2,True,True,GHOST
2025-04-14,11:25,rth,down,459.47,459.55,454.7087,457.6,647248,3028,2.8913,1.87,0.632,454.7087,1,103714,2,True,True,GHOST
2025-04-14,12:45,rth,up,456.0762,464.53,455.5,455.55,137641,834,8.4538,0.5262,1.856,464.53,1,278,11995557,True,True,GHOST
2025-04-14,14:00,rth,down,457.45,458.2,447.26,458.05,343765,1000,10.19,0.6,2.225,447.26,1,130000,32,True,False,GHOST
2025-04-14,14:05,rth,down,458.075,458.45,447.26,458.2796,633816,1674,10.815,0.2046,2.36,447.26,1,130000,234828,True,True,GHOST
2025-04-14,14:45,rth,down,459.85,459.895,456.12,459.47,375378,1886,3.35,0.38,0.729,456.12,8,992,6514435,True,True,GHOST
2025-04-14,14:50,rth,down,459.55,459.7,454.9899,459.33,134255,699,4.3401,0.22,0.945,454.9899,3,1002,6844253,True,True,GHOST
2025-04-14,15:50,rth,down,459.435,459.48,454.7087,458.305,771821,4082,3.5963,1.13,0.785,454.7087,1,103714,3,True,True,GHOST
2025-04-14,15:55,rth,down,458.31,458.39,454.7087,457.41,1415676,6548,2.7013,0.9,0.591,454.7087,1,103714,2,True,True,GHOST
